Target_x_x,Indicator_x_x,SeriesDescription_x_x,GeoAreaName,Units_x_x,2000_x_x,2001_x_x,2002_x_x,2003_x_x,2004_x_x,2005_x_x,2006_x_x,2007_x_x,2008_x_x,2009_x,2010_x_x,2011_x_x,2012_x_x,2013_x_x,2014_x_x,2015_x_x,2016_x_x,2017_x_x,2018_x_x,2019_x_x,Target_y_x,Indicator_y_x,SeriesDescription_y_x,Units_y_x,2000_y_x,2001_y_x,2002_y_x,2003_y_x,2004_y_x,2005_y_x,2006_y_x,2007_y_x,2008_y_x,2009_y,2010_y_x,2011_y_x,2012_y_x,2013_y_x,2014_y_x,2015_y_x,2016_y_x,2017_y_x,2018_y_x,2019_y_x,Target_x_y,Indicator_x_y,SeriesDescription_x_y,Units_x_y,2010_x_y,2011_x_y,2012_x_y,2013_x_y,2014_x_y,2015_x_y,2016_x_y,2017_x_y,2018_x_y,2019_x_y,Target_y_y,Indicator_y_y,SeriesDescription_y_y,Units_y_y,2010_y_y,2011_y_y,2012_y_y,2013_y_y,2014_y_y,2015_y_y,2016_y_y,2017_y_y,2018_y_y,2019_y_y,Target_x,Indicator_x,SeriesDescription_x,Units_x,2000_x_y,2001_x_y,2002_x_y,2003_x_y,2004_x_y,2005_x_y,2006_x_y,2007_x_y,2008_x_y,2010_x,2011_x,2012_x,2013_x,2014_x,2015_x,2016_x,2017_x,Target_y,Indicator_y,SeriesDescription_y,Units_y,2000_y_y,2001_y_y,2002_y_y,2003_y_y,2004_y_y,2005_y_y,2006_y_y,2007_y_y,2008_y_y,2010_y,2011_y,2012_y,2013_y,2014_y,2015_y,2016_y,2017_y,Target,Indicator,SeriesDescription,Type of waste treatment,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2010,2011,2012,2013,2014,2015,2016,2017
12.4,12.4.2,"Electronic waste generated, per capita (Kg)",Denmark,KG,13.168722,13.965264999999999,14.7954,15.67756,16.598938,17.559349,18.482452,19.360407,20.102298,20.70977,21.271232,21.738927,22.157991,22.495852,22.70981,22.790827,22.742808,22.658135,22.562607,22.392184,12.4,12.4.2,Electronic waste generated (Tonnes),TONNES,70189.288049,74700.201464,79421.707401,84407.980909,89601.066273,95013.63984,100304.264309,105456.13494199999,110080.181428,114131.542581,117736.268769,120890.17398699999,123663.746675,126044.26084300001,127788.100354,128996.083221,129793.204725,130261.61554000001,130434.432261,130434.47311,12.4,12.4.2,"Electronic waste recycling, per capita (Kg)",KG,14.929478731105,15.1028662112348,13.5806871934654,12.7843307523458,12.633207272555198,12.7414108156615,12.467989157021801,12.171428561459901,12.1455097472571,12.1039628888488,12.4,12.4.2,Electronic waste recycling (Tonnes),TONNES,82931.0,84319.0,76200.0,72080.0,71557.0,72482.0,71209.0,69770.0,69862.56,69862.59,12.4,12.4.2,"Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)",KG_PER_CON_USD,,,,,0.001164533528,,0.001277407339,,0.001431949978,0.004314265922,,0.004220371443,,0.005801984203,,0.006434416350999999,,12.4,12.4.2,Hazardous waste generated (Tonnes),TONNES,,,,,319672.0,,372892.0,,419646.0,1224795.0,,1216905.0,,1715907.0,,2010740.0,,12.4,12.4.2,"Hazardous waste treated, by type of treatment (Tonnes)",INCINRT,TONNES,,,,,93137.0,,,,,,,2701.0,,3293.0,,4109.0,
12.4,12.4.2,"Electronic waste generated, per capita (Kg)",Denmark,KG,13.168722,13.965264999999999,14.7954,15.67756,16.598938,17.559349,18.482452,19.360407,20.102298,20.70977,21.271232,21.738927,22.157991,22.495852,22.70981,22.790827,22.742808,22.658135,22.562607,22.392184,12.4,12.4.2,Electronic waste generated (Tonnes),TONNES,70189.288049,74700.201464,79421.707401,84407.980909,89601.066273,95013.63984,100304.264309,105456.13494199999,110080.181428,114131.542581,117736.268769,120890.17398699999,123663.746675,126044.26084300001,127788.100354,128996.083221,129793.204725,130261.61554000001,130434.432261,130434.47311,12.4,12.4.2,"Electronic waste recycling, per capita (Kg)",KG,14.929478731105,15.1028662112348,13.5806871934654,12.7843307523458,12.633207272555198,12.7414108156615,12.467989157021801,12.171428561459901,12.1455097472571,12.1039628888488,12.4,12.4.2,Electronic waste recycling (Tonnes),TONNES,82931.0,84319.0,76200.0,72080.0,71557.0,72482.0,71209.0,69770.0,69862.56,69862.59,12.4,12.4.2,"Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)",KG_PER_CON_USD,,,,,0.001164533528,,0.001277407339,,0.001431949978,0.004314265922,,0.004220371443,,0.005801984203,,0.006434416350999999,,12.4,12.4.2,Hazardous waste generated (Tonnes),TONNES,,,,,319672.0,,372892.0,,419646.0,1224795.0,,1216905.0,,1715907.0,,2010740.0,,12.4,12.4.2,"Hazardous waste treated, by type of treatment (Tonnes)",LANDFIL,TONNES,,,,,115162.0,,163542.0,,169800.0,668190.0,,526737.0,,1031289.0,,1132336.0,
12.4,12.4.2,"Electronic waste generated, per capita (Kg)",Denmark,KG,13.168722,13.965264999999999,14.7954,15.67756,16.598938,17.559349,18.482452,19.360407,20.102298,20.70977,21.271232,21.738927,22.157991,22.495852,22.70981,22.790827,22.742808,22.658135,22.562607,22.392184,12.4,12.4.2,Electronic waste generated (Tonnes),TONNES,70189.288049,74700.201464,79421.707401,84407.980909,89601.066273,95013.63984,100304.264309,105456.13494199999,110080.181428,114131.542581,117736.268769,120890.17398699999,123663.746675,126044.26084300001,127788.100354,128996.083221,129793.204725,130261.61554000001,130434.432261,130434.47311,12.4,12.4.2,"Electronic waste recycling, per capita (Kg)",KG,14.929478731105,15.1028662112348,13.5806871934654,12.7843307523458,12.633207272555198,12.7414108156615,12.467989157021801,12.171428561459901,12.1455097472571,12.1039628888488,12.4,12.4.2,Electronic waste recycling (Tonnes),TONNES,82931.0,84319.0,76200.0,72080.0,71557.0,72482.0,71209.0,69770.0,69862.56,69862.59,12.4,12.4.2,"Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)",KG_PER_CON_USD,,,,,0.001164533528,,0.001277407339,,0.001431949978,0.004314265922,,0.004220371443,,0.005801984203,,0.006434416350999999,,12.4,12.4.2,Hazardous waste generated (Tonnes),TONNES,,,,,319672.0,,372892.0,,419646.0,1224795.0,,1216905.0,,1715907.0,,2010740.0,,12.4,12.4.2,"Hazardous waste treated, by type of treatment (Tonnes)",RECYCL,TONNES,,,,,,,,,,237150.0,,505973.0,,312465.0,,514749.0,
12.4,12.4.2,"Electronic waste generated, per capita (Kg)",Estonia,KG,6.188117,6.530004,6.882712,7.255436,7.653413999999999,8.070056,8.510894,8.965787,9.412153,9.836759,10.263643,10.665497,11.05067,11.422889,11.763486,12.062478,12.326725,12.578251,12.81713,13.076668,12.4,12.4.2,Electronic waste generated (Tonnes),TONNES,8644.799779999998,9063.645627000002,9491.259163,9947.203194,10431.60319,10934.926489,11464.173649,12023.120577,12584.0485,13132.072853,13660.909076,14153.114327,14620.036196,15055.367821000002,15468.983545,15862.158188999998,16221.970627,16565.556604,16905.794504,17248.125107,12.4,12.4.2,"Electronic waste recycling, per capita (Kg)",KG,4.22639991051743,4.98229646584584,4.13025454913718,3.5312811773161,3.90496500346052,4.29321919214189,9.815367483803728,9.60065606125259,9.77174306398077,9.949037843350688,12.4,12.4.2,Electronic waste recycling (Tonnes),TONNES,5630.0,6615.0,5465.0,4658.0,5140.0,5647.0,12922.0,12667.0,12927.17,13188.93,12.4,12.4.2,"Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)",KG_PER_CON_USD,,,,,0.40386217341799996,,0.303430352236,,0.338477532259,0.45787387148,,0.422411313556,,0.459995744594,,0.40930018504500004,,12.4,12.4.2,Hazardous waste generated (Tonnes),TONNES,,,,,7333269.0,,6618811.0,,7538297.0,8961708.0,,9159139.0,,10410321.0,,9682164.0,,12.4,12.4.2,"Hazardous waste treated, by type of treatment (Tonnes)",INCINRT,TONNES,,,,,477.0,,40.0,,,,,38.0,,20.0,,59.0,
12.4,12.4.2,"Electronic waste generated, per capita (Kg)",Estonia,KG,6.188117,6.530004,6.882712,7.255436,7.653413999999999,8.070056,8.510894,8.965787,9.412153,9.836759,10.263643,10.665497,11.05067,11.422889,11.763486,12.062478,12.326725,12.578251,12.81713,13.076668,12.4,12.4.2,Electronic waste generated (Tonnes),TONNES,8644.799779999998,9063.645627000002,9491.259163,9947.203194,10431.60319,10934.926489,11464.173649,12023.120577,12584.0485,13132.072853,13660.909076,14153.114327,14620.036196,15055.367821000002,15468.983545,15862.158188999998,16221.970627,16565.556604,16905.794504,17248.125107,12.4,12.4.2,"Electronic waste recycling, per capita (Kg)",KG,4.22639991051743,4.98229646584584,4.13025454913718,3.5312811773161,3.90496500346052,4.29321919214189,9.815367483803728,9.60065606125259,9.77174306398077,9.949037843350688,12.4,12.4.2,Electronic waste recycling (Tonnes),TONNES,5630.0,6615.0,5465.0,4658.0,5140.0,5647.0,12922.0,12667.0,12927.17,13188.93,12.4,12.4.2,"Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)",KG_PER_CON_USD,,,,,0.40386217341799996,,0.303430352236,,0.338477532259,0.45787387148,,0.422411313556,,0.459995744594,,0.40930018504500004,,12.4,12.4.2,Hazardous waste generated (Tonnes),TONNES,,,,,7333269.0,,6618811.0,,7538297.0,8961708.0,,9159139.0,,10410321.0,,9682164.0,,12.4,12.4.2,"Hazardous waste treated, by type of treatment (Tonnes)",LANDFIL,TONNES,,,,,6642961.0,,6093940.0,,6429778.0,7979192.0,,7466476.0,,8983360.0,,9232944.0,
12.4,12.4.2,"Electronic waste generated, per capita (Kg)",Estonia,KG,6.188117,6.530004,6.882712,7.255436,7.653413999999999,8.070056,8.510894,8.965787,9.412153,9.836759,10.263643,10.665497,11.05067,11.422889,11.763486,12.062478,12.326725,12.578251,12.81713,13.076668,12.4,12.4.2,Electronic waste generated (Tonnes),TONNES,8644.799779999998,9063.645627000002,9491.259163,9947.203194,10431.60319,10934.926489,11464.173649,12023.120577,12584.0485,13132.072853,13660.909076,14153.114327,14620.036196,15055.367821000002,15468.983545,15862.158188999998,16221.970627,16565.556604,16905.794504,17248.125107,12.4,12.4.2,"Electronic waste recycling, per capita (Kg)",KG,4.22639991051743,4.98229646584584,4.13025454913718,3.5312811773161,3.90496500346052,4.29321919214189,9.815367483803728,9.60065606125259,9.77174306398077,9.949037843350688,12.4,12.4.2,Electronic waste recycling (Tonnes),TONNES,5630.0,6615.0,5465.0,4658.0,5140.0,5647.0,12922.0,12667.0,12927.17,13188.93,12.4,12.4.2,"Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)",KG_PER_CON_USD,,,,,0.40386217341799996,,0.303430352236,,0.338477532259,0.45787387148,,0.422411313556,,0.459995744594,,0.40930018504500004,,12.4,12.4.2,Hazardous waste generated (Tonnes),TONNES,,,,,7333269.0,,6618811.0,,7538297.0,8961708.0,,9159139.0,,10410321.0,,9682164.0,,12.4,12.4.2,"Hazardous waste treated, by type of treatment (Tonnes)",RECYCL,TONNES,,,,,,,,,,933398.0,,1568604.0,,1316434.0,,214601.0,
12.4,12.4.2,"Electronic waste generated, per capita (Kg)",Finland,KG,10.69911,11.345452,12.006701,12.712549,13.425164,14.147327,14.857367000000002,15.503578,16.090426,16.597999,17.073976,17.53633,17.938941,18.282987,18.580912,18.860921,19.126543,19.37526,19.580713,19.817826,12.4,12.4.2,Electronic waste generated (Tonnes),TONNES,55325.098862,58780.788951,62374.813663,66181.531175,70079.358544,74089.553291,78090.320838,81812.383365,85279.259204,88400.943987,91362.846359,94257.773958,96888.219668,99221.770097,101284.553298,103206.960384,104947.341296,106622.056687,108163.860167,109850.20756600001,12.4,12.4.2,"Electronic waste recycling, per capita (Kg)",KG,9.47988215701563,9.7418644328164,9.78287347068729,10.6488638319215,12.087354730738001,11.4107898958024,10.952916066568699,11.8672809601674,12.014443612185199,12.180640415432698,12.4,12.4.2,Electronic waste recycling (Tonnes),TONNES,50867.0,52509.0,52972.0,57919.0,66014.0,62544.0,60216.0,65405.0,66350.79,67385.24,12.4,12.4.2,"Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)",KG_PER_CON_USD,,,,,0.009917704834999999,,0.011679161764,,0.008781772215,0.010953640245999999,,0.007000405413,,0.00856785264,,0.009920986911,,12.4,12.4.2,Hazardous waste generated (Tonnes),TONNES,,,,,2153103.0,,2710948.0,,2163268.0,2559417.0,,1653942.0,,1998693.0,,2388490.0,,12.4,12.4.2,"Hazardous waste treated, by type of treatment (Tonnes)",INCINRT,TONNES,,,,,93676.0,,79679.0,,112686.0,141509.0,,107476.0,,149463.0,,42460.0,
12.4,12.4.2,"Electronic waste generated, per capita (Kg)",Finland,KG,10.69911,11.345452,12.006701,12.712549,13.425164,14.147327,14.857367000000002,15.503578,16.090426,16.597999,17.073976,17.53633,17.938941,18.282987,18.580912,18.860921,19.126543,19.37526,19.580713,19.817826,12.4,12.4.2,Electronic waste generated (Tonnes),TONNES,55325.098862,58780.788951,62374.813663,66181.531175,70079.358544,74089.553291,78090.320838,81812.383365,85279.259204,88400.943987,91362.846359,94257.773958,96888.219668,99221.770097,101284.553298,103206.960384,104947.341296,106622.056687,108163.860167,109850.20756600001,12.4,12.4.2,"Electronic waste recycling, per capita (Kg)",KG,9.47988215701563,9.7418644328164,9.78287347068729,10.6488638319215,12.087354730738001,11.4107898958024,10.952916066568699,11.8672809601674,12.014443612185199,12.180640415432698,12.4,12.4.2,Electronic waste recycling (Tonnes),TONNES,50867.0,52509.0,52972.0,57919.0,66014.0,62544.0,60216.0,65405.0,66350.79,67385.24,12.4,12.4.2,"Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)",KG_PER_CON_USD,,,,,0.009917704834999999,,0.011679161764,,0.008781772215,0.010953640245999999,,0.007000405413,,0.00856785264,,0.009920986911,,12.4,12.4.2,Hazardous waste generated (Tonnes),TONNES,,,,,2153103.0,,2710948.0,,2163268.0,2559417.0,,1653942.0,,1998693.0,,2388490.0,,12.4,12.4.2,"Hazardous waste treated, by type of treatment (Tonnes)",LANDFIL,TONNES,,,,,1818127.0,,1738207.0,,1721782.0,873678.0,,943989.0,,1187806.0,,1718032.0,
12.4,12.4.2,"Electronic waste generated, per capita (Kg)",Finland,KG,10.69911,11.345452,12.006701,12.712549,13.425164,14.147327,14.857367000000002,15.503578,16.090426,16.597999,17.073976,17.53633,17.938941,18.282987,18.580912,18.860921,19.126543,19.37526,19.580713,19.817826,12.4,12.4.2,Electronic waste generated (Tonnes),TONNES,55325.098862,58780.788951,62374.813663,66181.531175,70079.358544,74089.553291,78090.320838,81812.383365,85279.259204,88400.943987,91362.846359,94257.773958,96888.219668,99221.770097,101284.553298,103206.960384,104947.341296,106622.056687,108163.860167,109850.20756600001,12.4,12.4.2,"Electronic waste recycling, per capita (Kg)",KG,9.47988215701563,9.7418644328164,9.78287347068729,10.6488638319215,12.087354730738001,11.4107898958024,10.952916066568699,11.8672809601674,12.014443612185199,12.180640415432698,12.4,12.4.2,Electronic waste recycling (Tonnes),TONNES,50867.0,52509.0,52972.0,57919.0,66014.0,62544.0,60216.0,65405.0,66350.79,67385.24,12.4,12.4.2,"Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)",KG_PER_CON_USD,,,,,0.009917704834999999,,0.011679161764,,0.008781772215,0.010953640245999999,,0.007000405413,,0.00856785264,,0.009920986911,,12.4,12.4.2,Hazardous waste generated (Tonnes),TONNES,,,,,2153103.0,,2710948.0,,2163268.0,2559417.0,,1653942.0,,1998693.0,,2388490.0,,12.4,12.4.2,"Hazardous waste treated, by type of treatment (Tonnes)",RECYCL,TONNES,,,,,,,,,,286443.0,,285278.0,,169314.0,,112860.0,
12.4,12.4.2,"Electronic waste generated, per capita (Kg)",France,KG,11.538051,12.113168,12.663724,13.242341,13.881972,14.568795000000001,15.266376999999999,15.966948,16.646123,17.271922,17.905834,18.518194,19.045011,19.459005,19.786407,20.090858,20.38895,20.644066,20.862179,20.954005,12.4,12.4.2,Electronic waste generated (Tonnes),TONNES,679106.604156,717911.150912,755847.00256,795891.15164,839928.68898,888157.473365,937355.540616,986677.579831,1034306.846168,1078907.875296,1123859.684326,1167942.4786629998,1206996.619351,1239499.721904,1266884.038234,1291862.281799,1314455.208082,1333978.260707,1350304.545348,1362450.331448,12.4,12.4.2,"Electronic waste recycling, per capita (Kg)",KG,6.90143462415871,7.437131012891051,7.4028434611268095,7.50770958451327,8.144011353165538,9.57905980578712,11.1640003903037,11.448245381853098,11.5619686207888,11.641030031584101,12.4,12.4.2,Electronic waste recycling (Tonnes),TONNES,433959.0,470192.0,470556.0,479694.0,522793.0,617401.0,721949.0,742333.0,751418.26,758177.15,12.4,12.4.2,"Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)",KG_PER_CON_USD,,,,,0.004006501197,,0.0039013675679999997,,0.004655959346,0.00498055609,,0.004759524535,,0.0044717163,,0.004466795165999999,,12.4,12.4.2,Hazardous waste generated (Tonnes),TONNES,,,,,8764275.0,,8888747.0,,10892900.0,11538134.0,,11303137.0,,10782969.0,,11010282.0,,12.4,12.4.2,"Hazardous waste treated, by type of treatment (Tonnes)",INCINRT,TONNES,,,,,37000.0,,1220900.0,,1228645.0,1306167.0,,1422701.0,,1520287.0,,1514417.0,
12.4,12.4.2,"Electronic waste generated, per capita (Kg)",France,KG,11.538051,12.113168,12.663724,13.242341,13.881972,14.568795000000001,15.266376999999999,15.966948,16.646123,17.271922,17.905834,18.518194,19.045011,19.459005,19.786407,20.090858,20.38895,20.644066,20.862179,20.954005,12.4,12.4.2,Electronic waste generated (Tonnes),TONNES,679106.604156,717911.150912,755847.00256,795891.15164,839928.68898,888157.473365,937355.540616,986677.579831,1034306.846168,1078907.875296,1123859.684326,1167942.4786629998,1206996.619351,1239499.721904,1266884.038234,1291862.281799,1314455.208082,1333978.260707,1350304.545348,1362450.331448,12.4,12.4.2,"Electronic waste recycling, per capita (Kg)",KG,6.90143462415871,7.437131012891051,7.4028434611268095,7.50770958451327,8.144011353165538,9.57905980578712,11.1640003903037,11.448245381853098,11.5619686207888,11.641030031584101,12.4,12.4.2,Electronic waste recycling (Tonnes),TONNES,433959.0,470192.0,470556.0,479694.0,522793.0,617401.0,721949.0,742333.0,751418.26,758177.15,12.4,12.4.2,"Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)",KG_PER_CON_USD,,,,,0.004006501197,,0.0039013675679999997,,0.004655959346,0.00498055609,,0.004759524535,,0.0044717163,,0.004466795165999999,,12.4,12.4.2,Hazardous waste generated (Tonnes),TONNES,,,,,8764275.0,,8888747.0,,10892900.0,11538134.0,,11303137.0,,10782969.0,,11010282.0,,12.4,12.4.2,"Hazardous waste treated, by type of treatment (Tonnes)",LANDFIL,TONNES,,,,,1707000.0,,1768740.0,,2120360.0,2729389.0,,2838870.0,,2672055.0,,2322485.0,
12.4,12.4.2,"Electronic waste generated, per capita (Kg)",France,KG,11.538051,12.113168,12.663724,13.242341,13.881972,14.568795000000001,15.266376999999999,15.966948,16.646123,17.271922,17.905834,18.518194,19.045011,19.459005,19.786407,20.090858,20.38895,20.644066,20.862179,20.954005,12.4,12.4.2,Electronic waste generated (Tonnes),TONNES,679106.604156,717911.150912,755847.00256,795891.15164,839928.68898,888157.473365,937355.540616,986677.579831,1034306.846168,1078907.875296,1123859.684326,1167942.4786629998,1206996.619351,1239499.721904,1266884.038234,1291862.281799,1314455.208082,1333978.260707,1350304.545348,1362450.331448,12.4,12.4.2,"Electronic waste recycling, per capita (Kg)",KG,6.90143462415871,7.437131012891051,7.4028434611268095,7.50770958451327,8.144011353165538,9.57905980578712,11.1640003903037,11.448245381853098,11.5619686207888,11.641030031584101,12.4,12.4.2,Electronic waste recycling (Tonnes),TONNES,433959.0,470192.0,470556.0,479694.0,522793.0,617401.0,721949.0,742333.0,751418.26,758177.15,12.4,12.4.2,"Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)",KG_PER_CON_USD,,,,,0.004006501197,,0.0039013675679999997,,0.004655959346,0.00498055609,,0.004759524535,,0.0044717163,,0.004466795165999999,,12.4,12.4.2,Hazardous waste generated (Tonnes),TONNES,,,,,8764275.0,,8888747.0,,10892900.0,11538134.0,,11303137.0,,10782969.0,,11010282.0,,12.4,12.4.2,"Hazardous waste treated, by type of treatment (Tonnes)",RECYCL,TONNES,,,,,,,,,,3415081.0,,3475951.0,,2366474.0,,2229863.0,
12.4,12.4.2,"Electronic waste generated, per capita (Kg)",Germany,KG,13.153715,13.891271,14.598917000000002,15.300082000000002,15.982035,16.630291,17.255997,17.807973,18.29186,18.708274,19.063631,19.367495,19.572402,19.704439,19.750992,19.668766,19.5649,19.500534,19.42579,19.369106,12.4,12.4.2,Electronic waste generated (Tonnes),TONNES,1071462.172878,1132388.640175,1190965.03991,1247706.35186,1301848.622344,1352658.005713,1400738.308033,1442321.143798,1477323.778418,1505697.991686,1530523.641454,1554745.013066,1574149.598818,1589103.883388,1599494.579241,1606682.488643,1611149.973329,1611855.656406,1610126.035202,1606706.042726,12.4,12.4.2,"Electronic waste recycling, per capita (Kg)",KG,9.613557231945299,8.784175063433118,8.53017875954107,8.968323044515529,8.87617821748384,8.82617497208708,9.516706679837169,10.124886386332399,10.0573215094222,9.98877785742086,12.4,12.4.2,Electronic waste recycling (Tonnes),TONNES,777035.0,710250.0,690711.0,727998.0,722968.0,721870.0,782214.0,836907.0,836008.95,834233.22,12.4,12.4.2,"Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)",KG_PER_CON_USD,,,,,0.006929112299,,0.0071917247779999995,,0.0071136302549999995,0.006465019571,,0.006832834148000001,,0.0066037243559999995,,0.006706220193,,12.4,12.4.2,Hazardous waste generated (Tonnes),TONNES,,,,,20000026.0,,21705416.0,,22323152.0,19931452.0,,21983896.0,,21812660.0,,23039154.0,,12.4,12.4.2,"Hazardous waste treated, by type of treatment (Tonnes)",INCINRT,TONNES,,,,,1436474.0,,1351419.0,,1543961.0,1128772.0,,1142653.0,,1263306.0,,1056183.0,
12.4,12.4.2,"Electronic waste generated, per capita (Kg)",Germany,KG,13.153715,13.891271,14.598917000000002,15.300082000000002,15.982035,16.630291,17.255997,17.807973,18.29186,18.708274,19.063631,19.367495,19.572402,19.704439,19.750992,19.668766,19.5649,19.500534,19.42579,19.369106,12.4,12.4.2,Electronic waste generated (Tonnes),TONNES,1071462.172878,1132388.640175,1190965.03991,1247706.35186,1301848.622344,1352658.005713,1400738.308033,1442321.143798,1477323.778418,1505697.991686,1530523.641454,1554745.013066,1574149.598818,1589103.883388,1599494.579241,1606682.488643,1611149.973329,1611855.656406,1610126.035202,1606706.042726,12.4,12.4.2,"Electronic waste recycling, per capita (Kg)",KG,9.613557231945299,8.784175063433118,8.53017875954107,8.968323044515529,8.87617821748384,8.82617497208708,9.516706679837169,10.124886386332399,10.0573215094222,9.98877785742086,12.4,12.4.2,Electronic waste recycling (Tonnes),TONNES,777035.0,710250.0,690711.0,727998.0,722968.0,721870.0,782214.0,836907.0,836008.95,834233.22,12.4,12.4.2,"Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)",KG_PER_CON_USD,,,,,0.006929112299,,0.0071917247779999995,,0.0071136302549999995,0.006465019571,,0.006832834148000001,,0.0066037243559999995,,0.006706220193,,12.4,12.4.2,Hazardous waste generated (Tonnes),TONNES,,,,,20000026.0,,21705416.0,,22323152.0,19931452.0,,21983896.0,,21812660.0,,23039154.0,,12.4,12.4.2,"Hazardous waste treated, by type of treatment (Tonnes)",LANDFIL,TONNES,,,,,4760823.0,,4250976.0,,5057111.0,3939665.0,,4839110.0,,4612317.0,,5175434.0,
12.4,12.4.2,"Electronic waste generated, per capita (Kg)",Germany,KG,13.153715,13.891271,14.598917000000002,15.300082000000002,15.982035,16.630291,17.255997,17.807973,18.29186,18.708274,19.063631,19.367495,19.572402,19.704439,19.750992,19.668766,19.5649,19.500534,19.42579,19.369106,12.4,12.4.2,Electronic waste generated (Tonnes),TONNES,1071462.172878,1132388.640175,1190965.03991,1247706.35186,1301848.622344,1352658.005713,1400738.308033,1442321.143798,1477323.778418,1505697.991686,1530523.641454,1554745.013066,1574149.598818,1589103.883388,1599494.579241,1606682.488643,1611149.973329,1611855.656406,1610126.035202,1606706.042726,12.4,12.4.2,"Electronic waste recycling, per capita (Kg)",KG,9.613557231945299,8.784175063433118,8.53017875954107,8.968323044515529,8.87617821748384,8.82617497208708,9.516706679837169,10.124886386332399,10.0573215094222,9.98877785742086,12.4,12.4.2,Electronic waste recycling (Tonnes),TONNES,777035.0,710250.0,690711.0,727998.0,722968.0,721870.0,782214.0,836907.0,836008.95,834233.22,12.4,12.4.2,"Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)",KG_PER_CON_USD,,,,,0.006929112299,,0.0071917247779999995,,0.0071136302549999995,0.006465019571,,0.006832834148000001,,0.0066037243559999995,,0.006706220193,,12.4,12.4.2,Hazardous waste generated (Tonnes),TONNES,,,,,20000026.0,,21705416.0,,22323152.0,19931452.0,,21983896.0,,21812660.0,,23039154.0,,12.4,12.4.2,"Hazardous waste treated, by type of treatment (Tonnes)",RECYCL,TONNES,,,,,,,,,,9500261.0,,9687326.0,,9641160.0,,9843189.0,
12.4,12.4.2,"Electronic waste generated, per capita (Kg)",Greece,KG,8.647971,9.103349,9.585678,10.1411,10.755835,11.387013,12.027432,12.692564,13.367057999999998,13.985742000000002,14.551556,15.055875,15.531754999999999,15.981322,16.321937,16.569488,16.770573,16.829974,16.877623,16.94105,12.4,12.4.2,Electronic waste generated (Tonnes),TONNES,93190.53333,98643.889767,104368.865633,110700.24291900001,117668.833808,124915.528125,132361.890113,140075.140395,147853.026286,155171.810808,161798.751509,167466.499044,172185.034617,175858.469971,178349.800167,179911.504227,180853.861793,181225.156673,181198.157803,180964.296083,12.4,12.4.2,"Electronic waste recycling, per capita (Kg)",KG,4.27337788538195,3.91169180301104,3.4537231246589495,3.56296228639613,4.2442806869343,4.59748678602483,5.06020480287527,5.282299957169,5.305206979994,5.32304299365672,12.4,12.4.2,Electronic waste recycling (Tonnes),TONNES,46527.0,42360.0,37235.0,38268.0,45420.0,49008.0,53715.0,55831.0,55822.68,55750.64,12.4,12.4.2,"Hazardous waste generated, per unit of GDP (kilograms per constant 2015 United States dollars)",KG_PER_CON_USD,,,,,0.001382886524,,0.001064477771,,0.0009514543799999999,0.001213252525,,0.001467970185,,0.00111944457,,,,12.4,12.4.2,Hazardous waste generated (Tonnes),TONNES,,,,,336075.0,,274954.0,,252955.0,291773.0,,297370.0,,221041.0,,,,12.4,12.4.2,"Hazardous waste treated, by type of treatment (Tonnes)",INCINRT,TONNES,,,,,3006.0,,20921.0,,12333.0,7792.0,,6176.0,,6148.0,,,
